Campaign_ID,Brand,Campaign_Type,Target_Audience,Channel_Used,Duration,Language,Customer_Segment,Campaign_Date,Impressions,Clicks,Leads,Conversions,Revenue,CPA,Total_Spend,Profit,CTR,Lead_Rate,Conversion_Rate,ROI,Engagement_Score,ROI_Category
NY-CMP-11044,Nykaa,"Paid Ads","Working Women",Email,7,Tamil,"Working Women",2024-07-14,82330,8169,3125,2462,1802184,28.69,70634.78,1731549.22,0.0992,0.3825,0.7878,24.5100,16.71,Excellent
NY-CMP-35017,Nykaa,Influencer,"Premium Shoppers",Email,12,English,Youth,2025-06-15,96575,8748,4661,2335,1594805,26.84,62671.40,1532133.60,0.0906,0.5328,0.5010,24.4400,16.30,Excellent
NY-CMP-51378,Nykaa,Email,"Working Women",YouTube,19,Tamil,"Premium Shoppers",2024-11-29,55588,7382,2758,1697,1301599,30.16,51181.52,1250417.48,0.1328,0.3736,0.6153,24.4300,21.29,Excellent
NY-CMP-24964,Nykaa,"Social Media","College Students","WhatsApp, Facebook",19,Tamil,"College Students",2024-07-17,75823,8758,3965,2527,1885142,29.35,74167.45,1810974.55,0.1155,0.4527,0.6373,24.4200,20.11,Excellent
NY-CMP-35112,Nykaa,Email,"Tier 2 City Customers","YouTube, Email, Google",15,Hindi,"College Students",2024-08-25,91131,11401,4937,1750,1398250,31.44,55020.00,1343230.00,0.1251,0.4330,0.3545,24.4100,19.85,Excellent
NY-CMP-45930,Nykaa,Influencer,Youth,"YouTube, Instagram",19,Bengali,"Tier 2 City Customers",2025-02-25,93727,12052,3658,2374,1794744,29.81,70768.94,1723975.06,0.1286,0.3035,0.6490,24.3600,19.29,Excellent
NY-CMP-54552,Nykaa,"Paid Ads",Youth,"Google, WhatsApp, Facebook",21,English,Youth,2024-11-30,70068,10139,5137,3986,1582442,15.71,62620.06,1519821.94,0.1447,0.5067,0.7759,24.2800,27.49,Excellent
NY-CMP-33918,Nykaa,SEO,Youth,"Google, YouTube",14,English,"Premium Shoppers",2025-02-06,85672,9623,5549,2505,1525545,24.18,60570.90,1464974.10,0.1123,0.5766,0.4514,24.1800,20.63,Excellent
NY-CMP-41582,Nykaa,"Social Media","Premium Shoppers","WhatsApp, Facebook, Email",16,Tamil,Youth,2025-01-09,96679,12718,4802,3635,2235525,24.44,88839.40,2146685.60,0.1315,0.3776,0.7570,24.1700,21.88,Excellent
NY-CMP-22325,Nykaa,SEO,"Tier 2 City Customers",Instagram,5,English,"Premium Shoppers",2024-09-28,97826,12402,7257,4038,2346078,23.08,93197.04,2252880.96,0.1268,0.5851,0.5564,24.1700,24.22,Excellent
NY-CMP-27361,Nykaa,"Paid Ads","Tier 2 City Customers",Instagram,10,English,"Premium Shoppers",2024-11-23,52049,5821,2517,1808,1258368,27.67,50027.36,1208340.64,0.1118,0.4324,0.7183,24.1600,19.49,Excellent
NY-CMP-8116,Nykaa,"Paid Ads",Youth,YouTube,9,Tamil,Youth,2025-01-20,98716,12997,6728,2718,1489464,21.78,59198.04,1430265.96,0.1317,0.5177,0.4040,24.1600,22.73,Excellent
NY-CMP-28564,Nykaa,Email,"Premium Shoppers","YouTube, Email, Google",15,English,"Tier 2 City Customers",2025-03-24,91638,13684,7107,3481,2154739,24.62,85702.22,2069036.78,0.1493,0.5194,0.4898,24.1400,26.49,Excellent
NY-CMP-42591,Nykaa,Influencer,"Premium Shoppers",Instagram,20,Tamil,"College Students",2025-01-06,49477,6156,3499,2593,1830658,28.10,72863.30,1757794.70,0.1244,0.5684,0.7411,24.1200,24.75,Excellent
NY-CMP-29792,Nykaa,"Paid Ads",Youth,"YouTube, Facebook, Google",21,English,"Tier 2 City Customers",2024-09-30,78365,10836,3860,2987,2040121,27.20,81246.40,1958874.60,0.1383,0.3562,0.7738,24.1100,22.56,Excellent
NY-CMP-2448,Nykaa,Email,"College Students","YouTube, Google, Email",15,Tamil,"College Students",2024-12-31,61799,8822,4313,1990,1361160,27.29,54307.10,1306852.90,0.1428,0.4889,0.4614,24.0600,24.47,Excellent
NY-CMP-53642,Nykaa,"Social Media",Youth,"Email, YouTube, Facebook",16,English,Youth,2024-08-24,96815,10865,5957,4404,2153556,19.53,86010.12,2067545.88,0.1122,0.5483,0.7393,24.0400,21.92,Excellent
NY-CMP-26949,Nykaa,SEO,"Tier 2 City Customers","Email, WhatsApp, Facebook",10,Bengali,"Tier 2 City Customers",2024-12-24,69575,4681,2678,2127,1327248,24.95,53068.65,1274179.35,0.0673,0.5721,0.7942,24.0100,13.63,Excellent
NY-CMP-48234,Nykaa,Email,"Working Women","WhatsApp, Facebook",15,Hindi,"College Students",2024-08-21,90459,10371,5537,3210,2221320,27.68,88852.80,2132467.20,0.1146,0.5339,0.5797,24.0000,21.13,Excellent
NY-CMP-5381,Nykaa,Influencer,"Tier 2 City Customers",Facebook,22,Tamil,"Working Women",2025-04-22,77490,11137,5758,2643,2006037,30.39,80320.77,1925716.23,0.1437,0.5170,0.4590,23.9700,25.21,Excellent
NY-CMP-6219,Nykaa,SEO,"College Students","Google, YouTube, Instagram",16,Tamil,"Tier 2 City Customers",2025-05-04,56918,5011,2934,2319,1574601,27.21,63099.99,1511501.01,0.0880,0.5855,0.7904,23.9500,18.03,Excellent
NY-CMP-32275,Nykaa,"Paid Ads","Premium Shoppers","WhatsApp, Facebook, Email",23,Hindi,"College Students",2024-09-26,92034,12170,4951,3185,2411045,30.34,96632.90,2314412.10,0.1322,0.4068,0.6433,23.9500,22.06,Excellent
NY-CMP-1194,Nykaa,Influencer,"Premium Shoppers","Email, Instagram",7,English,"Premium Shoppers",2025-05-27,99006,13901,5326,2649,1491387,22.58,59814.42,1431572.58,0.1404,0.3831,0.4974,23.9300,22.10,Excellent
NY-CMP-39222,Nykaa,"Social Media","College Students","Facebook, Instagram, Google",18,Bengali,Youth,2025-03-02,57819,6346,3565,1931,1425078,29.63,57215.53,1367862.47,0.1098,0.5618,0.5417,23.9100,20.48,Excellent
NY-CMP-21658,Nykaa,Influencer,"Tier 2 City Customers","Email, Instagram",13,English,"Tier 2 City Customers",2025-02-01,96675,8597,4799,1770,1281480,29.20,51684.00,1229796.00,0.0889,0.5582,0.3688,23.8000,15.69,Excellent
NY-CMP-16704,Nykaa,SEO,"Tier 2 City Customers","Instagram, Email, YouTube",12,Tamil,Youth,2024-09-26,78252,8143,3278,2479,1603913,26.12,64751.48,1539161.52,0.1041,0.4026,0.7563,23.7700,17.76,Excellent
NY-CMP-53953,Nykaa,"Paid Ads","Premium Shoppers",YouTube,20,Bengali,"Premium Shoppers",2025-05-18,70712,7117,3848,2492,1577436,25.57,63720.44,1513715.56,0.1006,0.5407,0.6476,23.7600,19.03,Excellent
NY-CMP-18723,Nykaa,Influencer,"Tier 2 City Customers","YouTube, Email, Instagram",16,Hindi,Youth,2024-07-28,82030,9022,5186,3289,1496495,18.38,60451.82,1436043.18,0.1100,0.5748,0.6342,23.7500,21.33,Excellent
NY-CMP-18826,Nykaa,Influencer,"College Students","Email, YouTube, WhatsApp",22,Tamil,"Working Women",2024-11-10,67970,8506,3934,2636,1795116,27.53,72569.08,1722546.92,0.1251,0.4625,0.6701,23.7400,22.18,Excellent
NY-CMP-42479,Nykaa,SEO,"Premium Shoppers","Google, Email",24,Bengali,"Tier 2 City Customers",2024-07-19,79018,9059,4526,3595,2847240,32.05,115219.75,2732020.25,0.1146,0.4996,0.7943,23.7100,21.74,Excellent
NY-CMP-28195,Nykaa,Influencer,"Premium Shoppers",Google,21,Hindi,"Premium Shoppers",2024-07-26,64269,7652,3847,2083,1262298,24.52,51075.16,1211222.84,0.1191,0.5027,0.5415,23.7100,21.13,Excellent
NY-CMP-29333,Nykaa,Influencer,"College Students","WhatsApp, Facebook, Instagram",21,English,"Working Women",2025-02-22,81647,6481,3222,2051,1581321,31.25,64093.75,1517227.25,0.0794,0.4971,0.6366,23.6700,14.40,Excellent
NY-CMP-55512,Nykaa,"Social Media","Working Women",WhatsApp,25,English,"Working Women",2025-02-15,91118,10525,4884,3381,1365924,16.40,55448.40,1310475.60,0.1155,0.4640,0.6923,23.6400,20.62,Excellent
NY-CMP-1316,Nykaa,SEO,Youth,"Instagram, YouTube",18,Hindi,"Tier 2 City Customers",2025-05-25,75593,11146,6267,3681,1825776,20.14,74135.34,1751640.66,0.1474,0.5623,0.5874,23.6300,27.90,Excellent
NY-CMP-50599,Nykaa,Influencer,"Premium Shoppers",Facebook,16,English,Youth,2025-03-23,87786,8942,4469,3554,1979578,22.64,80462.56,1899115.44,0.1019,0.4998,0.7953,23.6000,19.33,Excellent
NY-CMP-45637,Nykaa,"Social Media","Working Women","YouTube, Instagram",7,Hindi,"Premium Shoppers",2025-04-28,73409,8765,4971,3825,1373175,14.59,55806.75,1317368.25,0.1194,0.5671,0.7695,23.6000,23.92,Excellent
NY-CMP-41292,Nykaa,"Social Media","College Students","Facebook, Instagram, Email",7,Hindi,"Premium Shoppers",2025-01-15,76871,5314,3121,2451,1568640,26.03,63799.53,1504840.47,0.0691,0.5873,0.7853,23.5900,14.16,Excellent
NY-CMP-28988,Nykaa,Influencer,"Premium Shoppers",YouTube,22,English,"College Students",2024-12-28,70520,6859,2717,1885,1432600,30.93,58303.05,1374296.95,0.0973,0.3961,0.6938,23.5700,16.25,Excellent
NY-CMP-48957,Nykaa,Email,"College Students",Google,13,Hindi,"College Students",2025-01-08,65616,9188,5114,2372,1575008,27.05,64162.60,1510845.40,0.1400,0.5566,0.4638,23.5400,25.41,Excellent
NY-CMP-52492,Nykaa,Influencer,"Working Women",WhatsApp,22,Bengali,"Tier 2 City Customers",2025-01-06,71495,8211,3885,2896,1754976,24.75,71676.00,1683300.00,0.1148,0.4731,0.7454,23.4800,20.97,Excellent
NY-CMP-8671,Nykaa,Email,"College Students","Instagram, WhatsApp",11,Hindi,"College Students",2024-10-28,84036,9377,5000,3257,2439493,30.60,99664.20,2339828.80,0.1116,0.5332,0.6514,23.4700,20.98,Excellent
NY-CMP-11154,Nykaa,"Paid Ads","Premium Shoppers",Instagram,8,English,"Premium Shoppers",2024-08-10,95554,11131,5110,4046,2941442,29.72,120247.12,2821194.88,0.1165,0.4591,0.7918,23.4600,21.23,Excellent
NY-CMP-2050,Nykaa,SEO,"Premium Shoppers","Facebook, Instagram",9,English,"Premium Shoppers",2025-05-31,97179,9060,3959,3089,2242614,29.72,91805.08,2150808.92,0.0932,0.4370,0.7802,23.4300,16.58,Excellent
NY-CMP-17838,Nykaa,Email,"Premium Shoppers",Email,12,Tamil,"Tier 2 City Customers",2025-01-30,80561,7736,3985,1767,1293444,29.97,52956.99,1240487.01,0.0960,0.5151,0.4434,23.4200,16.74,Excellent
NY-CMP-32457,Nykaa,Influencer,"Tier 2 City Customers","WhatsApp, Google",7,Hindi,"College Students",2025-06-02,79819,10254,4952,3804,2571504,27.68,105294.72,2466209.28,0.1285,0.4829,0.7682,23.4200,23.82,Excellent
NY-CMP-56406,Nykaa,SEO,Youth,"Instagram, Email",10,Bengali,"Premium Shoppers",2025-04-17,75228,8512,4817,2960,1625040,22.48,66540.80,1558499.20,0.1131,0.5659,0.6145,23.4200,21.65,Excellent
NY-CMP-5380,Nykaa,Email,"Premium Shoppers","YouTube, WhatsApp, Email",11,Hindi,"Working Women",2024-11-02,98509,14157,6904,4603,3420029,30.43,140069.29,3279959.71,0.1437,0.4877,0.6667,23.4100,26.05,Excellent
NY-CMP-2534,Nykaa,SEO,"Premium Shoppers","Facebook, Google",14,English,"College Students",2025-03-28,63344,6458,3152,2443,1903097,31.94,78029.42,1825067.58,0.1020,0.4881,0.7751,23.3900,19.03,Excellent
NY-CMP-37837,Nykaa,"Paid Ads","College Students",YouTube,18,Tamil,"Working Women",2025-01-15,98918,13029,5724,4546,2041154,18.41,83691.86,1957462.14,0.1317,0.4393,0.7942,23.3800,23.55,Excellent
NY-CMP-20446,Nykaa,"Social Media","College Students","Facebook, Email",15,Hindi,"Tier 2 City Customers",2025-01-27,69186,10359,6063,3489,1985241,23.35,81468.15,1903772.85,0.1497,0.5853,0.5755,23.3700,28.78,Excellent
NY-CMP-39850,Nykaa,Email,"College Students",Email,17,English,"Tier 2 City Customers",2025-03-24,72658,10200,5769,3572,2771872,31.84,113732.48,2658139.52,0.1404,0.5656,0.6192,23.3700,26.89,Excellent
NY-CMP-19684,Nykaa,Email,"College Students","WhatsApp, YouTube",7,Hindi,"Premium Shoppers",2025-02-10,86295,9310,4276,2761,2125970,31.63,87330.43,2038639.57,0.1079,0.4593,0.6457,23.3400,18.94,Excellent
NY-CMP-34398,Nykaa,Email,"Working Women","YouTube, Facebook, WhatsApp",19,Tamil,"Working Women",2024-11-03,90651,11952,5688,3711,2564301,28.39,105355.29,2458945.71,0.1318,0.4759,0.6524,23.3400,23.55,Excellent
NY-CMP-31071,Nykaa,"Social Media","Working Women",WhatsApp,13,English,"Working Women",2025-05-03,92918,9345,5263,3507,2363718,27.69,97108.83,2266609.17,0.1006,0.5632,0.6663,23.3400,19.50,Excellent
NY-CMP-16004,Nykaa,"Paid Ads","Tier 2 City Customers",WhatsApp,25,Tamil,"College Students",2025-01-19,69443,9100,5198,4034,2347788,23.92,96493.28,2251294.72,0.1310,0.5712,0.7761,23.3300,26.40,Excellent
NY-CMP-14295,Nykaa,Influencer,"College Students","Google, YouTube, Facebook",17,English,"College Students",2025-01-11,64447,6519,3498,2142,1469412,28.25,60511.50,1408900.50,0.1012,0.5366,0.6123,23.2900,18.87,Excellent
NY-CMP-9237,Nykaa,"Paid Ads","Working Women","Instagram, YouTube",19,Hindi,"Working Women",2025-02-19,53814,6088,2837,2161,1562403,29.77,64332.97,1498070.03,0.1131,0.4660,0.7617,23.2900,20.60,Excellent
NY-CMP-4781,Nykaa,Email,"College Students","YouTube, Email, Instagram",13,Bengali,"College Students",2025-03-11,71061,8370,4859,3502,2598484,30.60,107161.20,2491322.80,0.1178,0.5805,0.7207,23.2500,23.54,Excellent
NY-CMP-41059,Nykaa,SEO,"Working Women","YouTube, Facebook, Google",20,English,"Premium Shoppers",2025-05-05,72029,10426,4308,3195,1680570,21.73,69427.35,1611142.65,0.1447,0.4132,0.7416,23.2100,24.89,Excellent
NY-CMP-23812,Nykaa,Influencer,"College Students",WhatsApp,24,Hindi,Youth,2024-11-25,86309,11025,6514,3543,2593476,30.24,107140.32,2486335.68,0.1277,0.5908,0.5439,23.2100,24.43,Excellent
NY-CMP-24961,Nykaa,Email,Youth,"Google, Instagram, Email",20,Hindi,"Tier 2 City Customers",2025-02-10,67633,9173,3743,2322,1585926,28.22,65526.84,1520399.16,0.1356,0.4080,0.6204,23.2000,22.53,Excellent
NY-CMP-4626,Nykaa,SEO,"Premium Shoppers",Email,20,Hindi,"Premium Shoppers",2025-04-28,80910,8421,4918,3625,2508500,28.61,103711.25,2404788.75,0.1041,0.5840,0.7371,23.1800,20.97,Excellent
NY-CMP-49406,Nykaa,"Social Media",Youth,"Instagram, YouTube",21,Hindi,"Premium Shoppers",2024-09-02,92622,13045,7813,4209,2041365,20.11,84642.99,1956722.01,0.1408,0.5989,0.5387,23.1200,27.06,Excellent
NY-CMP-27748,Nykaa,"Paid Ads",Youth,"Facebook, YouTube",15,English,"Tier 2 City Customers",2024-11-24,82010,8525,4372,3327,1936314,24.13,80280.51,1856033.49,0.1040,0.5128,0.7610,23.1200,19.78,Excellent
NY-CMP-51724,Nykaa,Email,Youth,"Google, WhatsApp",27,English,"Tier 2 City Customers",2024-09-18,74790,10810,4051,3093,1985706,26.63,82366.59,1903339.41,0.1445,0.3747,0.7635,23.1000,24.01,Excellent
NY-CMP-15946,Nykaa,Email,"Working Women","Facebook, YouTube",29,English,"Tier 2 City Customers",2024-11-19,76008,8729,4267,2097,1625175,32.19,67502.43,1557672.57,0.1148,0.4888,0.4914,23.0800,19.86,Excellent
NY-CMP-42141,Nykaa,SEO,"Premium Shoppers","WhatsApp, Facebook, Instagram",27,Bengali,"College Students",2025-02-25,96386,10917,6175,3572,2321800,27.01,96479.72,2225320.28,0.1133,0.5656,0.5785,23.0700,21.44,Excellent
NY-CMP-35990,Nykaa,"Social Media","Working Women","Email, YouTube, Instagram",11,Bengali,"College Students",2025-03-17,80445,10037,5746,3718,2807090,31.37,116633.66,2690456.34,0.1248,0.5725,0.6471,23.0700,24.24,Excellent
NY-CMP-45224,Nykaa,SEO,"Premium Shoppers","Facebook, Instagram",8,Tamil,Youth,2024-10-20,62302,9291,5562,4215,3055875,30.17,127166.55,2928708.45,0.1491,0.5986,0.7578,23.0300,30.61,Excellent
NY-CMP-43291,Nykaa,"Social Media","College Students",Email,25,English,"Premium Shoppers",2024-08-31,82630,11876,4219,2078,1481614,29.68,61675.04,1419938.96,0.1437,0.3553,0.4925,23.0200,21.99,Excellent
NY-CMP-3561,Nykaa,Influencer,"College Students","YouTube, Email",21,Bengali,"Tier 2 City Customers",2025-01-19,90241,13323,6841,4046,2387140,24.56,99369.76,2287770.24,0.1476,0.5135,0.5914,23.0200,26.83,Excellent
NY-CMP-16241,Nykaa,"Paid Ads","Premium Shoppers",Google,20,Tamil,"Premium Shoppers",2025-02-06,74197,6569,3143,2320,1851360,33.25,77140.00,1774220.00,0.0885,0.4785,0.7381,23.0000,16.22,Excellent
NY-CMP-40467,Nykaa,"Social Media",Youth,Google,19,English,"Premium Shoppers",2025-03-11,78627,11096,4582,2982,1762362,24.64,73476.48,1688885.52,0.1411,0.4129,0.6508,22.9900,23.73,Excellent
NY-CMP-44050,Nykaa,Influencer,"Working Women","WhatsApp, Email, Instagram",5,Bengali,"Working Women",2025-03-22,78503,7639,3177,1864,1470696,32.90,61325.60,1409370.40,0.0973,0.4159,0.5867,22.9800,16.15,Excellent
NY-CMP-50534,Nykaa,Email,"Tier 2 City Customers","YouTube, Instagram, Google",24,Bengali,"Working Women",2024-08-06,84783,12330,6569,3639,2878449,33.02,120159.78,2758289.22,0.1454,0.5328,0.5540,22.9600,26.58,Excellent
NY-CMP-31186,Nykaa,Influencer,"Premium Shoppers","Email, WhatsApp, Google",8,Tamil,"Premium Shoppers",2025-02-26,99834,13648,7777,4908,3023328,25.76,126430.08,2896897.92,0.1367,0.5698,0.6311,22.9100,26.38,Excellent
NY-CMP-54889,Nykaa,Email,"Premium Shoppers",WhatsApp,25,English,"Tier 2 City Customers",2024-11-14,86237,10876,4241,2747,1818514,27.71,76119.37,1742394.63,0.1261,0.3899,0.6477,22.8900,20.72,Excellent
NY-CMP-50046,Nykaa,SEO,"Premium Shoppers","YouTube, Instagram",15,English,"Premium Shoppers",2025-03-11,87415,12776,4944,3776,2148544,23.83,89982.08,2058561.92,0.1462,0.3870,0.7638,22.8800,24.59,Excellent
NY-CMP-24431,Nykaa,"Social Media","Premium Shoppers","Facebook, Google",21,Hindi,"Premium Shoppers",2025-05-20,83703,8021,2965,2112,1685376,33.42,70583.04,1614792.96,0.0958,0.3697,0.7123,22.8800,15.65,Excellent
NY-CMP-15842,Nykaa,"Social Media","Premium Shoppers","Email, YouTube, Instagram",7,Tamil,"Working Women",2025-02-13,86590,12711,7403,4113,1468341,14.97,61571.61,1406769.39,0.1468,0.5824,0.5556,22.8500,27.98,Excellent
NY-CMP-4083,Nykaa,"Social Media","Working Women","Email, YouTube",5,Tamil,"Tier 2 City Customers",2024-09-09,99227,10805,5911,2947,1712207,24.37,71818.39,1640388.61,0.1089,0.5471,0.4986,22.8400,19.82,Excellent
NY-CMP-44387,Nykaa,Influencer,Youth,"WhatsApp, YouTube, Email",19,English,"Working Women",2025-05-24,72527,10487,4809,2973,2164344,30.55,90825.15,2073518.85,0.1446,0.4586,0.6182,22.8300,25.19,Excellent
NY-CMP-32462,Nykaa,Influencer,"Tier 2 City Customers",Email,30,English,"Premium Shoppers",2025-04-27,98262,12786,4138,2717,1915485,29.58,80368.86,1835116.14,0.1301,0.3236,0.6566,22.8300,19.99,Excellent
NY-CMP-32630,Nykaa,"Paid Ads","Working Women","YouTube, Email",27,Hindi,"Tier 2 City Customers",2024-09-05,71387,9576,4076,3023,1853099,25.73,77781.79,1775317.21,0.1341,0.4256,0.7417,22.8200,23.36,Excellent
NY-CMP-19389,Nykaa,SEO,Youth,WhatsApp,15,English,"Premium Shoppers",2025-06-06,49676,7294,3966,3045,1702155,23.48,71496.60,1630658.40,0.1468,0.5437,0.7678,22.8100,28.80,Excellent
NY-CMP-21809,Nykaa,"Social Media","Tier 2 City Customers","WhatsApp, Facebook",21,Bengali,"College Students",2025-05-27,96347,14174,6554,3629,2035869,23.56,85499.24,1950369.76,0.1471,0.4624,0.5537,22.8100,25.28,Excellent
NY-CMP-3949,Nykaa,SEO,"Tier 2 City Customers",YouTube,10,English,"Premium Shoppers",2025-01-11,66888,4754,2844,2136,1326456,26.09,55728.24,1270727.76,0.0711,0.5982,0.7511,22.8000,14.55,Excellent
NY-CMP-36247,Nykaa,Influencer,"Premium Shoppers","Email, WhatsApp, Facebook",19,Bengali,"Premium Shoppers",2025-03-17,87439,10641,5900,3032,1328016,18.44,55910.08,1272105.92,0.1217,0.5545,0.5139,22.7500,22.38,Excellent
NY-CMP-6385,Nykaa,Email,"Tier 2 City Customers","Instagram, YouTube, Facebook",29,Hindi,"Premium Shoppers",2025-04-12,73609,9174,4516,2569,1312759,21.51,55259.19,1257499.81,0.1246,0.4923,0.5689,22.7500,22.09,Excellent
NY-CMP-7903,Nykaa,Email,"College Students","Google, YouTube, Facebook",20,Bengali,"Premium Shoppers",2025-02-27,84320,12624,7116,3486,1882440,22.76,79341.36,1803098.64,0.1497,0.5637,0.4899,22.7300,27.55,Excellent
NY-CMP-45742,Nykaa,Email,"Working Women","YouTube, Instagram, Facebook",8,Tamil,"College Students",2024-09-04,96735,11007,5076,4029,2836416,29.66,119500.14,2716915.86,0.1138,0.4612,0.7937,22.7300,20.79,Excellent
NY-CMP-5794,Nykaa,"Paid Ads",Youth,"Instagram, Email",8,Hindi,"Working Women",2024-07-23,78897,7732,3700,2595,2039670,33.18,86102.10,1953567.90,0.0980,0.4785,0.7014,22.6900,17.78,Excellent
NY-CMP-31692,Nykaa,"Paid Ads","Premium Shoppers","WhatsApp, Facebook",8,Bengali,"Tier 2 City Customers",2024-08-01,58117,7311,2108,1655,1280970,32.69,54101.95,1226868.05,0.1258,0.2883,0.7851,22.6800,19.05,Excellent
NY-CMP-23313,Nykaa,SEO,"College Students",Instagram,12,Bengali,"Working Women",2024-11-20,77255,10159,3567,2337,1635900,29.58,69128.46,1566771.54,0.1315,0.3511,0.6552,22.6600,20.79,Excellent
NY-CMP-7387,Nykaa,"Paid Ads","College Students","Google, Email, Facebook",21,Bengali,"College Students",2024-11-09,86708,12806,6146,4174,1657078,16.78,70039.72,1587038.28,0.1477,0.4799,0.6791,22.6600,26.67,Excellent
NY-CMP-33166,Nykaa,"Paid Ads","College Students","Instagram, WhatsApp",14,Tamil,"Tier 2 City Customers",2025-05-18,98483,12159,5089,2186,1737870,33.62,73493.32,1664376.68,0.1235,0.4185,0.4296,22.6500,19.73,Excellent
NY-CMP-31034,Nykaa,SEO,Youth,Email,6,Tamil,"Working Women",2024-11-24,78733,10330,3545,1983,1427760,30.48,60441.84,1367318.16,0.1312,0.3432,0.5594,22.6300,20.14,Excellent
NY-CMP-26559,Nykaa,Influencer,"Working Women","Google, YouTube, Instagram",8,Hindi,"Tier 2 City Customers",2025-05-17,58089,8579,4806,3534,2237022,26.80,94711.20,2142310.80,0.1477,0.5602,0.7353,22.6200,29.13,Excellent
NY-CMP-29987,Nykaa,Influencer,"Premium Shoppers",Facebook,14,Hindi,"College Students",2024-08-03,95156,11019,3539,2359,1306886,23.46,55342.14,1251543.86,0.1158,0.3212,0.6666,22.6100,17.78,Excellent
NY-CMP-37430,Nykaa,SEO,Youth,"Instagram, WhatsApp, Google",29,Hindi,"College Students",2024-12-08,54893,7616,2975,1682,1192538,30.02,50493.64,1142044.36,0.1387,0.3906,0.5654,22.6100,22.36,Excellent
NY-CMP-19484,Nykaa,SEO,"Tier 2 City Customers","Facebook, Instagram",5,Hindi,"College Students",2025-01-18,91817,8314,4632,3636,1425312,16.61,60393.96,1364918.04,0.0905,0.5571,0.7850,22.6100,18.06,Excellent
NY-CMP-10536,Nykaa,Email,Youth,WhatsApp,26,Tamil,"Tier 2 City Customers",2024-10-23,95292,12710,6366,1980,1387980,29.81,59023.80,1328956.20,0.1334,0.5009,0.3110,22.5100,22.10,Excellent
NY-CMP-29558,Nykaa,Influencer,"Premium Shoppers","Facebook, WhatsApp",18,Hindi,"Working Women",2024-07-05,73669,10747,5402,4150,2278350,23.36,96944.00,2181406.00,0.1459,0.5027,0.7682,22.5000,27.55,Excellent
NY-CMP-11458,Nykaa,"Social Media","Premium Shoppers",WhatsApp,30,Hindi,"Working Women",2025-05-30,84074,10632,5874,4535,3405785,31.96,144938.60,3260846.40,0.1265,0.5525,0.7720,22.4900,25.03,Excellent
NY-CMP-37866,Nykaa,SEO,Youth,Email,16,Tamil,"Tier 2 City Customers",2024-07-26,71991,7049,2964,2298,1824612,33.82,77718.36,1746893.64,0.0979,0.4205,0.7753,22.4800,17.10,Excellent
NY-CMP-30166,Nykaa,"Paid Ads",Youth,"Google, YouTube, Instagram",30,English,"Premium Shoppers",2025-01-06,95068,10647,6300,3385,2044540,25.74,87129.90,1957410.10,0.1120,0.5917,0.5373,22.4700,21.39,Excellent
